Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","170","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","55.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","170","Colombie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2321","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2306","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","56.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","174","Comores","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1889","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1919","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","26.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","32.97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","178","Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2289","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2257","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","60.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","57.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2667","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2716","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","46.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2206","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2208","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2833","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2860","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","52.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","33.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2156","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2084","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2581","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2596","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","58.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","59.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2274","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2339","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2804","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2838","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","64.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","64.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2292","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2331","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","30.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","31.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2640","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2772","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","95.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","103.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2019","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1980","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","31.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","31.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","56.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","54.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2470","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2449","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","94.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","97.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2081","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1952","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","40.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","34.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2214","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2209","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2743","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2782","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","97.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","100.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2348","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2297","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","70.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","70.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","31.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2471","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2465","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","52.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","52.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2246","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2321","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","39.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2034","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2101","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2348","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2309","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","40.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","65.12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","250","France","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","60.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2236","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2212","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41.9","E","Valeur estimée"
